id,instance,goal,result,duration,verdict,corr_result
95,aba_2000_0.3_10_5_1.aba,s1941,,600.0,TIMEOUT,YES
96,aba_5000_0.1_5_10_0.aba,s402,,600.0,TIMEOUT,NO
97,aba_500_0.3_5_5_6.aba,s475,,600.0,TIMEOUT,NO
98,aba_100_0.1_10_10_8.aba,s1,YES,0.55,corr,YES
99,aba_5000_0.3_10_5_0.aba,s4558,,600.0,TIMEOUT,YES
100,aba_25_0.3_5_5_2.aba,s3,NO,367.69,corr,NO
101,aba_100_0.1_5_10_9.aba,s5,YES,0.61,corr,YES
102,aba_5000_0.3_5_5_6.aba,s3728,,600.0,TIMEOUT,?
103,aba_500_0.1_5_5_6.aba,s386,,600.0,TIMEOUT,NO
104,aba_500_0.1_10_10_6.aba,s228,,600.0,TIMEOUT,NO
105,aba_100_0.3_5_5_2.aba,s46,,600.0,TIMEOUT,NO
106,aba_25_0.3_5_5_7.aba,s11,NO,0.2,corr,NO
107,aba_500_0.1_10_10_0.aba,s42,,600.0,TIMEOUT,NO
108,aba_5000_0.3_5_10_2.aba,s1215,,600.0,TIMEOUT,YES
109,aba_100_0.1_10_5_1.aba,s39,,600.0,TIMEOUT,NO
110,aba_500_0.3_5_5_3.aba,s281,,600.0,TIMEOUT,NO
111,aba_2000_0.1_10_5_5.aba,s116,,600.0,TIMEOUT,NO
112,aba_500_0.1_5_5_3.aba,s488,,600.0,TIMEOUT,NO
113,aba_25_0.3_10_10_6.aba,s5,YES,53.56,corr,YES
114,aba_100_0.1_5_10_1.aba,s8,YES,0.53,corr,YES
115,aba_500_0.1_10_5_4.aba,s37,,600.0,TIMEOUT,NO
116,aba_2000_0.3_5_10_4.aba,s528,YES,163.73,corr,YES
117,aba_500_0.1_10_5_0.aba,s382,,600.0,TIMEOUT,NO
118,aba_2000_0.3_5_5_1.aba,s1864,,600.0,TIMEOUT,NO
119,aba_25_0.1_5_10_6.aba,s22,YES,0.4,corr,YES
120,aba_500_0.1_5_5_1.aba,s253,,600.0,TIMEOUT,NO
121,aba_5000_0.1_5_10_2.aba,s292,YES,551.04,corr,YES
122,aba_25_0.1_10_10_2.aba,s11,,600.0,TIMEOUT,NO
123,aba_2000_0.1_5_10_5.aba,s228,YES,143.93,corr,YES
124,aba_100_0.3_5_5_8.aba,s93,,600.0,TIMEOUT,NO
125,aba_5000_0.3_5_10_9.aba,s1002,,600.0,TIMEOUT,YES
126,aba_500_0.1_5_5_4.aba,s290,YES,22.01,corr,YES
127,aba_2000_0.1_10_5_6.aba,s834,,600.0,TIMEOUT,YES
128,aba_2000_0.1_10_10_5.aba,s1795,,600.0,TIMEOUT,NO
129,aba_5000_0.1_10_10_4.aba,s1930,,600.0,TIMEOUT,NO
130,aba_100_0.3_10_5_5.aba,s1,,600.0,TIMEOUT,NO
131,aba_500_0.3_10_5_7.aba,s176,,600.0,TIMEOUT,YES
132,aba_100_0.1_5_10_4.aba,s10,YES,0.6,corr,YES
133,aba_500_0.3_10_5_0.aba,s445,,600.0,TIMEOUT,YES
134,aba_25_0.1_10_10_4.aba,s10,YES,0.38,corr,YES
135,aba_5000_0.3_10_10_3.aba,s805,,600.0,TIMEOUT,?
136,aba_5000_0.1_5_10_8.aba,s478,,600.0,TIMEOUT,YES
137,aba_2000_0.3_5_5_5.aba,s1864,,600.0,TIMEOUT,YES
